review_id,product_id,product_name,brand,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,date,review length,polarity,subjectivity,sentiment
r39gf6b2ivhnzl,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars wow,beverly rad,5,amazingly loud for its size!!! my grandson was thrilled!!! read more,"reviewed in the united states december 29, 2024",afi3zxebruthsbbem74hqbyp7eia,False,0,{},12/29/2024,11,0.5651041666666666,0.6666666666666666,Positive
r2fhc08fyrzq35,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars what great sound!,suziq,5,"easy to sync, great bass, love it! read more","reviewed in the united states december 29, 2024",aerqeowxn3qzcfbbbp6erlcdmhyq,False,0,{},12/29/2024,9,0.4416666666666667,0.6366666666666667,Positive
r3mkv1oecx58ce,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars great sound,jim,5,great sound for this compact speaker. read more,"reviewed in the united states december 29, 2024",afrxorv73op6ngzkfgsdl3ki7o4a,False,0,{},12/29/2024,8,0.5666666666666668,0.5499999999999999,Positive
r25yuphy3euvmr,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars so much bass,braxton,5,i love how loud this tiny speaker gets read more,"reviewed in the united states december 29, 2024",ahnyf42ixk6j5d4owcaqqsdrua4q,False,0,{},12/29/2024,10,0.275,0.6,Positive
r28mbm2659x2lq,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars muy buen producto,alejandro,5,excelente producto muy recomendable read more,"reviewed in the united states december 28, 2024",affkujpxozqy7i5bmwaavgs6chla,False,0,{},12/28/2024,6,0.5,0.5,Positive
r2wtu9606f0k7p,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars christmas gift,amazon customer,5,this was a christmas gift. i was told that they loved it and it works great. even better than the speakers on their brand new tv. i will definitely recommend your product to anyone read more,"reviewed in the united states december 28, 2024",afvpb5oznsknas3iuxmivukhxena,False,0,{},12/28/2024,36,0.4393939393939394,0.5840909090909091,Positive
r2gj36040nqt8i,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars works great,jonathan,5,late review… still working 😁 read more,"reviewed in the united states december 27, 2024",afz6k6fux7vofwhxivambkhhroxa,False,0,{},12/27/2024,7,0.1,0.55,Neutral
rdkk8h1c7ilzh,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars jbl speaker,chip,5,"my daughter loved her gift, very excited to use it! read more","reviewed in the united states december 27, 2024",afgm46xfl7cwfrw5gwdpi4oylyga,False,0,{},12/27/2024,12,0.603125,0.7583333333333334,Positive
r1j7vhoz6g2lns,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars music is life,nicole patty,5,love this speaker. the color is awesome. the functionality is great. great charging speed and battery life. read more,"reviewed in the united states december 27, 2024",aeccjvivai55463hvouyjj7wwezq,False,0,{},12/27/2024,19,0.72,0.72,Positive
remeo5l7ohkae,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars great sound for a small portable speaker,steve smith,5,got this for my son for christmas. he loved it. great sound for a small portable speaker. read more,"reviewed in the united states december 26, 2024",agdzc5answ6xld3uqc7g4jeajwoa,False,0,{},12/26/2024,19,0.43,0.5700000000000001,Positive
r3d1u8o3f64hyc,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars love it!,alyssa brown,5,bought as a present for my fiance! he’d never seen the camo color before. he loved it! read more,"reviewed in the united states december 26, 2024",aheg7navxbku2ezk7ef6h5pr45fa,False,0,{},12/26/2024,19,0.4583333333333333,0.43333333333333335,Positive
r2e818hru5fkdg,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars good sound system.,dawn freeman,5,got it yesterday for christmas from my son.start playing music on it today and podcast . you can put it nice and loud and it has a great sound to it . i think i'm gonna have fun with this thing . when i walk my dog i always have my phone music playing but now i think this speaker is going to take it to another level. read more,"reviewed in the united states december 26, 2024",ag7mgkb7hxzytht2qvdkzhrhmkka,False,0,{},12/26/2024,70,0.44999999999999996,0.6083333333333333,Positive
r1y9q3jyi05on,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars jbl6,lisa hughes,5,i absolutely love..sound and and bass is amazing!! would recommend 👍👍only fault in this model..is did not come with case.. read more,"reviewed in the united states december 26, 2024",afp6ixwn5wcfe3jtqe6utkiksgfa,False,0,{},12/26/2024,22,0.371875,0.7,Positive
rcca5q3nofsk8,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars black friday buy,michael j. williams,5,rich sound. a buyer must decide between the chic-looking cylindrical models and the clunky looking padlock model. the padlock style has a rich bass read more,"reviewed in the united states december 26, 2024",ahsgndkbnqmzq65frqkdlbsi3ljq,False,0,{},12/26/2024,26,0.3,0.58,Positive
r1el3ja6sxa4g,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars jbl,flip fits perfectly,5,lots of sound from this speaker!!!! enjoy a mini club in my hands. worth the money read more,"reviewed in the united states december 25, 2024",ah3phpxakhxzgwkcw4ucerzfy2sq,False,0,{},12/25/2024,18,0.544140625,0.375,Positive
r1lvvoq86t3nz7,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars jbl flip 6,cdig2000,5,awesome! read more,"reviewed in the united states december 25, 2024",ahvmb4b4ptnhamd2jzbzqvr33oaq,False,0,{},12/25/2024,3,0.75,0.75,Positive
r1d64qygvh2s8f,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars love it,hunter stephens,5,love the functions. connects perfectly. clarity is awesome. good for the money spent. read more,"reviewed in the united states december 25, 2024",afmfatvlvm4vbfm4xp7go5wta7ca,False,0,{},12/25/2024,15,0.6,0.6333333333333334,Positive
r3nza4v42fgaqb,b09gjzkq3k,jbl flip 6,jbl,1.0 out of 5 stars very disappointing,j. enders,1,"this speaker skips all the time regardless of how close the device is to the sound source. i tried to give it a chance but the problem has gotten worse not better. i do not recommend purchasing this model which is disappointing because i do like the sound, when it works! read more","reviewed in the united states december 25, 2024",afw3o4c3plpkuxgzas342p5qsvza,False,0,{},12/25/2024,53,0.025000000000000005,0.5166666666666667,Neutral
r2kaexfpjhoiht,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars good sound,rf55,5,good sound good bass being portable convenient to move around from room to room read more,"reviewed in the united states december 25, 2024",aghdri5ihutmzey4ukslihhxablq,False,0,{},12/25/2024,16,0.43,0.52,Positive
rrn72078dk2sa,b09gjzkq3k,jbl flip 6,jbl,1.0 out of 5 stars buyer beware/don’t be fooled by reviews,locust,1,"take a look at the reviews with 3 or less stars before purchasing. i experienced the same issues many others have, ultimately leading to me returning the item.1. speaker does not hold charge past 10% – even after troubleshooting with several different wall ports, the manufacturer’s cable, and third-party cables, the speaker refuses to charge past 10%, no matter the duration of charging.2. speaker does not stay on while plugged-in – this is a deal breaker for me. i figured i would still use the speaker, just always plugged in. to my surprise, the (plugged in) unit turned off after several minutes of use.3. sound quality – there is a noticeable amount of “floor noise,” “surface noise,” “distortion,” “crackling,” and/or “static” when the volume level is any lower than let’s say 40%. another deal-breaker.i received this item as a gift and ended up returning it.disappointing. read more","reviewed in the united states december 24, 2024",aho2awyjdahiuxbvc3g2bgl7ik7a,False,1,{},12/24/2024,147,0.1564102564102564,0.4224358974358975,Neutral
r1tkcvhn5x0994,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars husband was happy,debora,5,got this as a christmas present for hubby. he was really happy and enjoyed the nice bass and surprisingly powerful sound that comes out of the speaker. the app is also very useful to adjust mids and lows and all that stuff sound people enjoy messing with lol. but i knew i'd be happy with this speaker from the get go due to the many good reviews out there already. (: read more,"reviewed in the united states december 24, 2024",agslvlcwyzniliqaadqe6nulm7oa,False,0,{},12/24/2024,73,0.42593749999999997,0.5734375,Positive
r3ew27u4gdpf2e,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars amazing quality,roberto thompson,5,"amazing quality for such a small product, definitely worth the price, bluetooth connection was easy, charges super fast, i use it for inside and outdoor read more","reviewed in the united states december 23, 2024",agbadkb344m3iokd7feihi2d3dla,False,0,{},12/23/2024,27,0.26458333333333334,0.5625,Positive
r140qh6d5pju9,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars absolute bang for your buck,david,5,"the jbl flip 6 is an awesome speaker all around. the bluetooth connects super fast and is really easy to pair with my phone. it’s also super durable—i don’t have to worry about it getting damaged too much. the sound quality is amazing, clear, and loud, perfect for any situation. definitely a top pick for a portable speaker. read more","reviewed in the united states december 23, 2024",ag4wyf5tqr4i3y3lvdpugvh3luka,False,0,{},12/23/2024,60,0.43846153846153846,0.6499999999999999,Positive
r3h4153quy3hkg,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars was a great gift for our oldest grand daughter.,fred r. beaver,5,"al good ,! read more","reviewed in the united states december 23, 2024",af3tcu7dr5krrrmq2ovamhapsv4a,False,0,{},12/23/2024,5,0.6875,0.55,Positive
rrq0o77fhv1qg,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars sounds quality,ali stebbins,5,"love everything about it, no complaints! read more","reviewed in the united states december 22, 2024",ag2nubukegnwds2xhwam2ig4xakq,False,0,{},12/22/2024,8,0.5625,0.55,Positive
rfi30f419th83,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars great,christine  hall,5,works great! love the color! it was a gift and she uses it all the time. connects to multiple phones at once. very easy to use. read more,"reviewed in the united states december 22, 2024",agkgmzruy5in4kjolhxctsy5kgcq,False,0,{},12/22/2024,28,0.5376666666666667,0.5700000000000001,Positive
r2pu30zi82tu4c,b09gjzkq3k,jbl flip 6,jbl,5.0 out of 5 stars takes a beating while beating other speakers it size out,jr,5,"i’m super active and have attached my speaker to my gravel bike set up. and it’s endured falls, bumps and crashes throughout the nations capital. and the only thing that stopped the music was a thief that saw an opportunity once my bike was locked up 😂 definitely going to repurchase hopefully jbl sees this and decides to sponsor me; so the music never stops again read more","reviewed in the united states december 22, 2024",aeqcpxxewbdzr3qs7tdx6wowqidq,False,0,{},12/22/2024,68,0.13999999999999999,0.6533333333333333,Neutral
r2vv2ji8d0tbk3,b0d6wd2qsq,bose soundlink flex,bose,3.0 out of 5 stars not loud,amazon customer,3,i am disappointed that these are not loud enough to overcome ambient noises. read more,"reviewed in the united states january 10, 2025",ahj6alokrrelk2jpkkpwcamlx6ya,False,0,{},1/10/2025,15,-0.07500000000000001,0.6375,Neutral
r1e9awzwtlvztg,b0d6wd2qsq,bose soundlink flex,bose,1.0 out of 5 stars looks used,andrea brown,1,looked everywhere for a cable for charging apparently it didn’t come with one read more,"reviewed in the united states january 9, 2025",ah2btzdcbuvbatrsiockkpysujha,False,0,{},1/9/2025,15,0.275,0.425,Positive
rvjfmngdbofqt,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars great sound,wesley vaughn,5,best blue tooth speaker i have ever owned read more,"reviewed in the united states january 9, 2025",aflbpr2lbjun73rixbpwitgbn6ka,False,0,{},1/9/2025,10,0.5,0.3,Positive
r1t3jevsipbder,b0d6wd2qsq,bose soundlink flex,bose,"5.0 out of 5 stars clear sound, small size",ciara marina lockstadt,5,the look is sleek. it’s super easy to pair to my phone. the size it’s small enough to where it can fit in a purse or carry on easily. i like how when you turn it on it tells you how much battery life is left. i feel like it could have a little more battery life. read more,"reviewed in the united states january 9, 2025",afc4xwesearodouydsfya2jpwcaa,False,0,{},1/9/2025,59,0.21477272727272725,0.4848484848484849,Positive
r17h183uvq0y7c,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars 👍,sean,5,works well thanks no complaints loud and clear read more,"reviewed in the united states january 9, 2025",ag3mgfdsyblpn5t43wvoyhnukbra,False,0,{},1/9/2025,10,0.22500000000000003,0.4708333333333333,Positive
r2lew74w174us4,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars nice sound from a small package,ray paseur,5,this pairs with my iphone (itunes) via bluetooth and i can play my music outdoors at the dog park! read more,"reviewed in the united states january 8, 2025",ae4sbwrg7736ziic7z3kmqua47zq,False,0,{},1/8/2025,21,0.5,0.5,Positive
r3ukole0b7fvpd,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars outstanding sound quality in a compact design!,emily mazza,5,"i recently purchased the bose new soundlink flex portable bluetooth speaker (2nd gen), and it has exceeded my expectations in every way.sound quality: the sound is rich, crisp, and clear, with deep bass that doesn’t overpower the mids and highs. whether i’m listening to music, podcasts, or even taking calls, the audio quality is top-notch.portability: this speaker is perfect for outdoor adventures. it’s lightweight and compact, making it easy to carry on hikes or trips to the beach. plus, the rugged design feels durable and reliable.connectivity: the bluetooth pairing process is seamless and fast. i was impressed by the range – i can leave my phone inside the house while the speaker plays in the backyard without any interruptions.battery life: the battery lasts as advertised, and even after hours of use, it still has plenty of juice left. the fast-charging feature is a bonus!design: the sleek and modern design looks great wherever i place it. the waterproof and dustproof features make it worry-free for outdoor use, even in unpredictable weather.overall, the bose new soundlink flex is worth every penny. it’s a perfect blend of durability, portability, and exceptional sound quality. highly recommended! read more","reviewed in the united states january 7, 2025",ah74chbdkbg3qf6uq6wxjbmjsvxq,False,1,{},1/7/2025,194,0.31524242424242427,0.5252969696969696,Positive
rmyelwr8c9zv7,b0d6wd2qsq,bose soundlink flex,bose,2.0 out of 5 stars sick of bose,michael campbell,2,bose has created yet another app! doesn't work with my revolve. read more,"reviewed in the united states january 6, 2025",afzemt57mrbfsd32yalfq72763ta,False,0,{},1/6/2025,13,0.5,0.5,Positive
r26axhsn9ycky4,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars sound is excellent,bondakir,5,"only had it a month but ao far i love it and use it every day. since my house is long and skinny, noise doesn’t travel well so i’m trying portable options.sound is wayyyy better than my similarly priced edifier speakers. like way, way better. connectivity is easy, you can turn off the “full power” voice so you don’t have to hear it every time, you can skip to next song on the device so you don’t need to find your phone, and battery is decent. super cute too i love keeping it out. most speakers look like trash so i appreciate the aesthetic. read more","reviewed in the united states january 6, 2025",aglaxjryinakqow2oelztkpztuyq,False,0,{},1/6/2025,106,0.3020833333333333,0.6072916666666667,Positive
r20tj4jemkoa9h,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars life like sound,charlie b.,5,"bose simply has amazing, room filling sound. i have heard many speakers, they sound tinny and flat, not this one. download the bose app and tune the sound, little more base, little more mid range and touch more treble. perfect. it has one of the longest running battery around, and it tells you when you turn it on the power it has left. another incredible bose product, this sounds like an expensive stereo system of old. well worth it. buy and enjoy the music! read more","reviewed in the united states january 6, 2025",afrttwrr6dzmuiigbsxgy4f3acca,False,0,{},1/6/2025,86,0.24545454545454543,0.4764610389610389,Positive
r1egvn6kudwnx5,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars favorite speaker,cornelius,5,"excellent sound quality. small and light enough. i use it every day. i like it so much that i have bought a second one. thanks, bose. read more","reviewed in the united states january 5, 2025",ahe7a757pp3f7wd7wx5pl5cqmt5q,False,0,{},1/5/2025,28,0.2722222222222222,0.43333333333333335,Positive
rum11ldsd003o,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars blown away by the sound!!,l,5,"we bought one of these for ourselves and ended up loving it so much that we bought them for all of our kids for christmas. amazing sound quality, easy to use, nice battery life and perfect for taking to the beach, the hot tub or listening to music in your home! read more","reviewed in the united states january 5, 2025",agoz2tm652lvpsrv4ctw4nqhzl6a,False,0,{},1/5/2025,53,0.5162037037037037,0.7370370370370369,Positive
r37e4fkomhwshx,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars clean crisp sound,michael christy,5,little speaker produces a lot of sound read more,"reviewed in the united states january 5, 2025",ahn7b3b3nc4sw2lhi646lxhrp3wa,False,0,{},1/5/2025,9,0.23750000000000002,0.4666666666666666,Positive
r20zer9unqytos,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars bose is great,towandas,5,a gift to my daughter and she loves it. amazing sound for such a little guy. read more,"reviewed in the united states january 5, 2025",afp25odmpppuzvl5ffqqqavjqlhq,False,0,{},1/5/2025,18,0.2625,0.5599999999999999,Positive
rd3h9072a0836,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars what a great speaker,tena  kuehn,5,"we bought this for my son as a gift. we have the similar jbl, which is fine, but this one is great. read more","reviewed in the united states january 4, 2025",aflmljr4rftafhf4ka4aixxzk5ra,False,0,{},1/4/2025,24,0.4291666666666667,0.5375,Positive
r12qjh586p469s,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars good value,christopher bassett,5,"great size, very functional. love the color. great bass for a small speaker. would recommend. read more","reviewed in the united states january 4, 2025",ahlgiugfroki34umjsyup4gegcoa,False,0,{},1/4/2025,17,0.34285714285714286,0.5428571428571428,Positive
r26i0hpiwsnujn,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars great sound,s. mckenna,5,great sound quality and volume from a small device! read more,"reviewed in the united states january 4, 2025",afrf6hwtjyg4pd3fim332tfisisa,False,0,{},1/4/2025,11,0.34687500000000004,0.5125,Positive
r2j3jl238xco26,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars bose speaker,amazon customer,5,great sound. read more,"reviewed in the united states january 4, 2025",ag3edswus7dbooidel6sxhkspjbq,False,0,{},1/4/2025,4,0.5666666666666668,0.5499999999999999,Positive
r1bu81g08ysmeg,b0d6wd2qsq,bose soundlink flex,bose,3.0 out of 5 stars aptx codec,carlos,3,great speakers. amazing sound. but unfortunately my speaker didn’t work with aptx codec as advertised. read more,"reviewed in the united states january 4, 2025",afwcnlluvwpy5ppgcldsvmwaiw7q,False,0,{},1/4/2025,17,0.36000000000000004,0.71,Positive
ryo24segl1i2r,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars love this speaker!,stacey h. reed,5,this is a great versatile speaker. our daughter uses it all over the house and it quickly connects to bluetooth. we love that it charges quickly and is so portable. read more,"reviewed in the united states january 4, 2025",afkutwmcen2mmuxg43eegipxl7oa,False,0,{},1/4/2025,32,0.49333333333333335,0.5700000000000001,Positive
r33o6wy6y5q4xa,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars hubby’s christmas present,marcia rodriguez,5,he loves it read more,"reviewed in the united states january 3, 2025",aecalpoofi4umwphrbryls3tvkhq,False,0,{},1/3/2025,5,0.5,0.5,Positive
r1ow59symuu0xb,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars best portable speaker,joe murphey,5,"i’ve amassed a collection of portable speakers because i’d yet to find the perfect one, until now. amazingly thumping bass and yet crystal clear in the mid and upper ranges. read more","reviewed in the united states january 2, 2025",ah2albtiixcv2pidyyppru4fjxja,False,0,{},1/2/2025,32,0.29285714285714287,0.46904761904761905,Positive
rc2bcw1yr9l6k,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars it’s a bose,beth,5,works great. no complaints. read more,"reviewed in the united states january 2, 2025",ag4hyoe3hzcziwsfcbdc2oluwvjq,False,0,{},1/2/2025,6,0.65,0.625,Positive
r2m5eoxnf46dnr,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars bose soundlink,jlf56,5,a very powerful good sounding speaker! read more,"reviewed in the united states january 2, 2025",aevqxxbr2mrdainhqhkjlcy5j23q,False,0,{},1/2/2025,8,0.5883333333333334,0.7000000000000001,Positive
r27u2ren8svix6,b0d6wd2qsq,bose soundlink flex,bose,3.0 out of 5 stars too much bass at low volumes,sluhdave,3,lots of bass. not balanced with treble output. battery lasts long though. read more,"reviewed in the united states january 2, 2025",aei4jrvsfuqmwhuobgrhxzxh2qoa,False,1,{},1/2/2025,14,0.09999999999999999,0.4666666666666666,Neutral
r1p1m6vaqt04kx,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars excellent!,dirk morr,5,excellent sound!! read more,"reviewed in the united states january 1, 2025",aevxmi7bvk3zf3lfnoixdikwyhwa,False,0,{},1/1/2025,4,0.7083333333333334,0.6333333333333333,Positive
r2tb5q0bzwukcf,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars juste the best,anderson,5,just the best and you get more than expected read more,"reviewed in the united states january 1, 2025",afnujvyet2lhgrbhhks7uu5k42yq,False,0,{},1/1/2025,11,0.475,0.42500000000000004,Positive
r2r1vlyil5hqlz,b0d6wd2qsq,bose soundlink flex,bose,1.0 out of 5 stars speakers,wendy a. feller,1,my granddaughters love them. read more,"reviewed in the united states january 1, 2025",af2fiu3zrzpvuuhrvk3z6e6gnyga,False,0,{},1/1/2025,6,0.5,0.55,Positive
r1raitkv92ds6p,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars amazing sound,jjflash,5,best sounding portable speaker i've ever encountered. good but not overpowering bass. battery life is outstanding. read more,"reviewed in the united states december 31, 2024",afbnl2cveqp5molepmjpnj2qj34a,False,0,{},12/31/2024,18,0.51,0.555,Positive
r1swxvnsg643rh,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars fantastic,woodworker,5,always connects instantly (unlike the garbage sonos that i threw away) great tone! read more,"reviewed in the united states december 31, 2024",aehtrgh3pmiicny3xtftuytmi2bq,False,0,{},12/31/2024,15,0.5,0.6388888888888888,Positive
rdo4htrs8ek68,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars awesome,h,5,this is awesome read more,"reviewed in the united states december 31, 2024",af3cevo42n6cgmymfih73gpuqtca,False,0,{},12/31/2024,5,0.75,0.75,Positive
rye7gxd5giy3p,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars boom,scott batson,5,i love this speaker. my first bose and its amazing read more,"reviewed in the united states december 31, 2024",aeqc3gjisovhdwzfdvaq7uzcbo4q,False,0,{},12/31/2024,12,0.4625,0.5833333333333334,Positive
r24nqf6lzmhtxf,b0d6wd2qsq,bose soundlink flex,bose,3.0 out of 5 stars not as good as the original,amazon customer,3,this is a downgrade from the original soundlink. it just does not sound as good and crisp as the og speaker that was square and fully encased in rubber. that thing was nearly indestructible and sounded perfect. i'm disappointed with the differences. read more,"reviewed in the united states december 31, 2024",afnngen2wdfl3ygxzhfz7gslrszq,False,0,{},12/31/2024,44,0.246875,0.6020833333333333,Positive
rt7qeczg07ayd,b0d6wd2qsq,bose soundlink flex,bose,1.0 out of 5 stars i am finished with bose. disappointing junk.,tamedsummit,1,"i would give zero stars if i could. when my son got a $20 bluetooth speaker for christmas, it sounded better, louder and was built sturdier than this soundlink speaker. do not buy this speaker if you are expecting good quality or awesome sound you have grown to expect from bose. they have absolutely gone downhill. i have returned several “new” products that i bought from bose and they are nothing like the quality that they used to be. unless they get a different design team and stop cutting corners in all aspects, i am afraid bose will be synonymous with expensive garbage. i am finished with trusting them and will be trying other brands that have all stepped their game up. don’t do it!! this product sucks!! read more","reviewed in the united states december 31, 2024",afenao2zp54gfylu5bkokjp5gleq,False,1,{},12/31/2024,130,0.03450757575757576,0.5686363636363637,Neutral
rlafe95spg13e,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars sounds amazing!,michael sylvia,5,i've always like bose but i wasn't ready for this baby. it sounds great! no distortion! none! worth the purchase! read more,"reviewed in the united states december 31, 2024",afo2noudccvny222ta6gvxwcjcza,False,0,{},12/31/2024,22,0.51875,0.4625,Positive
r1ocso52rhsiu3,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars works great,cathy gafford,5,okay but not as good as the bose sound link read more,"reviewed in the united states december 30, 2024",ahxkytknmoi7b7ghb553sjsj6omq,False,0,{},12/30/2024,12,0.525,0.5,Positive
r1zsylt569wzik,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars best speaker,sarahlor,5,"i have the bose quietcomfort ultra headphones, and this speaker sounds like the headphones. the headphones were around $450, so this speaker is a really good deal for the quality you’re getting. the battery seems to last a long time, it charges quickly, and the buttons are easy to learn. overall i highly recommend. read more","reviewed in the united states december 30, 2024",ahelgflymvl6at6ht5ncmt4gorza,False,0,{},12/30/2024,56,0.2595833333333333,0.43000000000000005,Positive
r54h5kt0adqcd,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars great sound,j. bell,5,great siz and sound. easy to connect to bluetooth. read more,"reviewed in the united states december 30, 2024",ae7roovf4wxwmzbzw3335b7jasoa,False,0,{},12/30/2024,11,0.5333333333333334,0.6208333333333333,Positive
r3fzk9izezljc3,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars love it!,joyce j. melvin,5,"big sound, long battery life. worth the expense. read more","reviewed in the united states december 30, 2024",aepo4u2adewflufk6ipdwh6kroza,False,0,{},12/30/2024,10,0.22999999999999998,0.3,Positive
r2l5cj8qu7wk7g,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars super,david rudolph,5,this is top quality better grab a few..truly appreciate the quality you have done.. read more,"reviewed in the united states december 30, 2024",afwq5rrkccfusnwptqzhpuax7hwa,False,0,{},12/30/2024,16,0.5,0.5,Positive
r3tvmavu78g4l6,b0d6wd2qsq,bose soundlink flex,bose,3.0 out of 5 stars sound is great; battery life is poor.,t. simmons,3,really disappointed that the device barely holds a charge for two hours. read more,"reviewed in the united states december 30, 2024",aeof3qsv5prkdyejjmfqrhx6tsma,False,0,{},12/30/2024,14,-0.06666666666666665,0.45,Neutral
rwl5tahmz686a,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars gs,aniley,5,great sound 👌 read more,"reviewed in the united states december 29, 2024",aff2ekkoe4wgarj5fvqsau52wnia,False,0,{},12/29/2024,5,0.5666666666666668,0.5499999999999999,Positive
r1mfbu6t04zyyq,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars excelente producto,walther garrido,5,"un equipo de sonido 10/10, excelente sonido y batería duradera, mil veces mejor que la competencia read more","reviewed in the united states december 29, 2024",aesdvhu5zqkzz4zugcbzfgop7wta,False,0,{},12/29/2024,18,0.5,0.5,Positive
r33070xhuilpet,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars excellent product,krista,5,"this speaker is sleek and fits well in my palm. the sound is crisp, clear and clean. it is loud but it is also gentle on the ears. bose did compromise sound quality on this product. the price was decent. i wish to get another one to pair up. i can’t afford two right now, but i heard they sound amazing together. you won’t regret your purchase. read more","reviewed in the united states december 28, 2024",af4jimpp6rjyxx5abrdn6sizwhoq,False,1,{},12/28/2024,69,0.31408730158730164,0.5751984126984128,Positive
r1sagj1a7udlq,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars these work really well,john h. long,5,what a great sound in a convenient size. love this speaker and how easy it is to use and transport. you can't beat bose sound or quality! read more,"reviewed in the united states december 28, 2024",agv54v7ea5y5rwgzl5lk3t24p7ka,False,0,{},12/28/2024,29,0.5222222222222223,0.5805555555555556,Positive
rwz9ylc4x4l9p,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars love it,a.lee,5,love this little portable speaker. music sounds great on it. bought a second one for my niece. impressive speaker. read more,"reviewed in the united states december 28, 2024",afehudkrt7bvameqguwmfwy6oycq,False,0,{},12/28/2024,21,0.4354166666666666,0.5583333333333333,Positive
r214f6xm9svckf,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars gotta hear it,kindle customer,5,great sound easy set up extra long battery life and portable. read more,"reviewed in the united states december 28, 2024",afnw3my6p6jh4npazzqujplj3b4q,False,0,{},12/28/2024,13,0.34722222222222227,0.49722222222222223,Positive
r2ppr633xjkjol,b0d6wd2qsq,bose soundlink flex,bose,5.0 out of 5 stars my husband says this slaps,amazon customer,5,got this as a gift for my husband and he loves it! sound is amazing and is a portable size! read more,"reviewed in the united states december 28, 2024",afghgc5vhho75mb4iu6ce63eggqq,False,0,{},12/28/2024,22,0.55,0.6,Positive
